date,water_temp,wind,air_temp,pressure
1/13/2013 6:00,11.47041833,2.89479601,3.704088889,1020.677083
1/13/2013 7:00,11.3775075,8.411097699,2.771375,1020.978194
1/13/2013 8:00,11.25735,7.416633227,0.971418056,1021.094028
1/13/2013 9:00,11.154835,5.171481072,1.362811111,1021.459583
1/13/2013 10:00,11.07581,5.384316104,0.870391667,1021.703333
1/13/2013 11:00,10.99092833,6.834611241,0.021936111,1021.705694
1/13/2013 12:00,10.91662667,10.28200976,-0.563531944,1021.470694
1/13/2013 13:00,10.82119,8.649633372,-0.214222222,1021.864583
1/13/2013 14:00,10.72109083,9.374239808,-0.508673611,1022.1925
1/13/2013 15:00,10.66238667,9.71773311,0.507138889,1022.555278
1/13/2013 16:00,10.68608833,11.22584828,2.342277778,1022.859167
1/13/2013 17:00,10.6504025,11.03343273,4.57565,1022.969861
1/13/2013 18:00,10.63522833,12.00591701,5.879358333,1022.85875
1/13/2013 19:00,10.66855917,11.2022053,7.694129167,1022.402917
1/13/2013 20:00,10.75893833,6.653649388,9.444104167,1021.512222
1/13/2013 21:00,10.89562333,6.521052708,9.617069444,1021.16625
1/13/2013 22:00,11.05229083,5.273976558,9.465140278,1021.078889
1/13/2013 23:00,11.18484583,5.183888905,9.375597222,1021.154444
1/14/2013 0:00,11.26170167,7.706427344,8.368102778,1021.294583
1/14/2013 1:00,11.063595,10.0372175,7.386094313,1021.45534
1/14/2013 2:00,10.76845333,10.29750539,7.373429279,1012.058393
1/14/2013 3:00,10.73532583,8.61882615,7.001806944,1021.582917
1/14/2013 4:00,10.71229083,4.483170501,6.166943056,1021.816806
1/14/2013 5:00,10.68449833,2.695759027,4.153888889,1021.689028
1/14/2013 6:00,10.667855,2.726953553,3.650663889,1021.981389
1/14/2013 7:00,10.61611917,5.109288294,4.049986111,1022.560278
1/14/2013 8:00,10.55500333,10.30084712,5.137844444,1022.562778
1/14/2013 9:00,10.5174725,7.622115026,5.139701389,1022.905833
1/14/2013 10:00,10.47864167,6.634780722,3.585409722,1023.321111
1/14/2013 11:00,10.4481625,4.412220588,4.498168056,1023.544861
1/14/2013 12:00,10.40608,5.707381771,1.9836375,1023.504583
1/14/2013 13:00,10.34605167,8.693205591,0.432476389,1024.007361
1/14/2013 14:00,10.267335,9.54328742,0.527481944,1025.035
1/14/2013 15:00,10.20610917,11.99187915,0.821141667,1026.036389
1/14/2013 16:00,10.1012314,9.426442778,3.299105556,1026.797639
1/14/2013 17:00,10.19367333,8.302395312,6.401929167,1027.380972
1/14/2013 18:00,10.22852083,8.551594205,8.134483333,1027.656667
1/14/2013 19:00,10.26952917,8.126171374,9.918336111,1027.49
1/14/2013 20:00,10.355405,5.155982673,10.30697361,1026.733194
1/14/2013 21:00,10.44687417,5.5668129,9.944573611,1026.631944
1/14/2013 22:00,10.54188583,6.062154608,9.621497222,1026.905694
1/14/2013 23:00,10.60681417,7.955748799,9.490091667,1027.2075
1/15/2013 0:00,10.6555625,7.377811326,9.167670833,1027.250417
1/15/2013 1:00,10.66015417,10.08149221,8.066044444,1027.181111
1/15/2013 2:00,10.79463167,8.087652788,7.929672222,1027.101667
1/15/2013 3:00,10.7933325,7.536558824,8.049340278,1027.126944
1/15/2013 4:00,10.7678075,6.637813046,7.895261111,1027.360417
1/15/2013 5:00,10.77796167,5.806530431,7.895695833,1027.113333
1/15/2013 6:00,10.69743417,4.895033197,7.1931,1027.091806
1/15/2013 7:00,10.65398083,4.088645312,5.630969444,1027.440139
1/15/2013 8:00,10.59645417,8.513827315,4.261023611,1027.860556
1/15/2013 9:00,10.53112667,8.718543098,3.307648611,1027.998611
1/15/2013 10:00,10.46967333,9.640485585,2.458383333,1028.337917
1/15/2013 11:00,10.40025583,10.28757164,2.715175,1028.397639
1/15/2013 12:00,10.34149667,11.16730926,3.1456,1028.3425
1/15/2013 13:00,10.2539625,11.51099942,3.131891667,1028.492778
1/15/2013 14:00,10.15151833,8.826156086,1.8016125,1028.914167
1/15/2013 15:00,10.07172833,9.347125218,2.177577778,1029.439861
1/15/2013 16:00,10.0278075,9.292773296,3.700809722,1030.053472
1/15/2013 17:00,9.835318333,10.68685047,6.391241667,1030.28125
1/15/2013 18:00,9.8786575,11.44327199,8.049590278,1030.407361
1/15/2013 19:00,9.9575875,9.75553014,9.521248611,1029.957639
1/15/2013 20:00,10.1114575,7.321771404,10.63844444,1029.306389
1/15/2013 21:00,10.28428917,7.199310716,10.85710833,1028.786944
1/15/2013 22:00,10.34057167,5.336291497,10.65837639,1028.692083
1/15/2013 23:00,10.23062,6.007003931,10.52113611,1028.821389
1/16/2013 0:00,10.34373167,4.976409435,10.080375,1028.94625
1/16/2013 1:00,10.37350833,3.102084304,9.014677778,1028.999861
1/16/2013 2:00,10.38215333,2.005736022,7.139248611,1029.064861
1/16/2013 3:00,10.33013667,3.393867793,5.945291667,1028.997361
1/16/2013 4:00,10.28396833,6.598344059,4.609163889,1028.798472
1/16/2013 5:00,10.24047583,7.440813046,3.581752778,1028.661806
1/16/2013 6:00,10.19151667,6.691185498,3.146433333,1028.699028
1/16/2013 7:00,10.1551625,8.636270967,2.948202778,1028.856806
1/16/2013 8:00,10.102905,7.655672248,2.954234722,1028.989861
1/16/2013 9:00,10.084395,9.11892385,2.719919444,1029.171111
1/16/2013 10:00,10.048935,8.981385411,2.319669444,1029.175833
1/16/2013 11:00,10.0183775,9.206973937,2.181334722,1028.997083
1/16/2013 12:00,9.944019167,9.073743593,2.068725,1028.623056
1/16/2013 13:00,9.864013333,9.050315521,1.906891667,1028.023611
1/16/2013 14:00,9.748495,10.40864531,2.251675,1027.720417
1/16/2013 15:00,9.64133,11.51877388,2.866977778,1027.814722
1/16/2013 16:00,9.609336667,11.07560017,5.344693056,1028.245278
1/16/2013 17:00,9.642356667,10.83114022,7.913246879,1028.47018
1/16/2013 18:00,9.7488775,11.15527446,9.077180444,1028.221169
1/16/2013 19:00,9.896400833,9.753341584,10.66985714,1027.688289
1/16/2013 20:00,10.02994917,6.818667152,13.09357361,1026.128194
1/16/2013 21:00,10.106155,6.115806057,12.65125139,1025.279167
1/16/2013 22:00,9.9922825,7.609075713,11.10475556,1024.975
1/16/2013 23:00,10.1652075,8.825848864,10.73387361,1024.883056
1/17/2013 0:00,10.34745667,8.331012376,10.00376944,1024.673611
1/17/2013 1:00,10.42235167,8.564616919,8.765,1024.490556
1/17/2013 2:00,10.41771417,8.688155044,8.2724125,1024.342639
1/17/2013 3:00,10.35686583,6.712268346,6.362645833,1024.244861
1/17/2013 4:00,10.30685833,5.914372598,6.4239875,1023.920694
1/17/2013 5:00,10.2434575,3.510802827,4.941033333,1023.782639
1/17/2013 6:00,10.19452833,5.694426471,4.484663889,1023.530972
1/17/2013 7:00,10.15177083,7.792847699,4.296501389,1023.47375
1/17/2013 8:00,10.11575917,6.142056931,4.925322222,1023.437361
1/17/2013 9:00,10.07234333,8.660069161,4.872973611,1023.480833
1/17/2013 10:00,9.989573333,8.45832251,4.576270833,1023.274444
1/17/2013 11:00,9.931954167,8.174811153,5.768906944,1022.833472
1/17/2013 12:00,9.954813333,4.262698748,6.498516667,1022.558333
1/17/2013 13:00,9.859668333,8.149330373,6.441591667,1022.149861
1/17/2013 14:00,9.825780833,9.782387886,5.466808333,1021.871944
1/17/2013 15:00,9.786226667,11.18364851,5.43315,1022.074306
1/17/2013 16:00,9.738755,12.98504281,7.219161111,1022.596944
